"MMSI","BaseDateTime","LAT","LON","SOG","VesselType","Status","Draft","is_stopped","on_land","distance_to_coast_m","likely_docked","period_start_draft","period_end_draft","period_duration","prev_period_end_draft","draft_delta","significant_draft_change","likely_offshore_docked"
241770000,"2023-05-25 00:03:38",29.36175,-93.71344,0,80,1,9.6,TRUE,FALSE,46314.110476123,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:06:38",29.36173,-93.71342,0,80,1,9.6,TRUE,FALSE,46317.3695954497,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:09:38",29.36172,-93.71348,0,80,1,9.6,TRUE,FALSE,46315.6836367111,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:12:38",29.36172,-93.71352,0,80,1,9.6,TRUE,FALSE,46313.7895329626,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:15:38",29.36168,-93.71354,0,80,1,9.6,TRUE,FALSE,46317.4666595793,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:18:38",29.36168,-93.71353,0,80,1,9.6,TRUE,FALSE,46317.9400615448,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:21:38",29.36168,-93.71354,0,80,1,9.6,TRUE,FALSE,46317.4666595793,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:24:38",29.36166,-93.71351,0,80,1,9.6,TRUE,FALSE,46321.1989213695,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:27:38",29.36167,-93.71348,0,80,1,9.6,TRUE,FALSE,46321.4633565897,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:30:38",29.36168,-93.71344,0,80,1,9.6,TRUE,FALSE,46322.2016653563,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:36:38",29.36146,-93.71359,0.3,80,1,9.6,TRUE,FALSE,46340.5353243884,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:39:38",29.36118,-93.71385,0.5,80,1,9.6,TRUE,FALSE,46360.6293817156,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 00:57:38",29.35797,-93.71502,0,80,1,9.6,TRUE,FALSE,46677.598874858,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:00:38",29.35795,-93.715,0,80,1,9.6,TRUE,FALSE,46680.8505622861,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:03:38",29.35794,-93.71499,0,80,1,9.6,TRUE,FALSE,46682.476413128,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:09:38",29.35797,-93.71502,0,80,1,9.6,TRUE,FALSE,46677.598874858,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:12:38",29.35797,-93.71505,0,80,1,9.6,TRUE,FALSE,46676.2015448319,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:15:38",29.35804,-93.71504,0,80,1,9.6,TRUE,FALSE,46668.547078621,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:18:38",29.35801,-93.71511,0,80,1,9.6,TRUE,FALSE,46668.7669897127,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:21:38",29.3581,-93.71513,0,80,1,9.6,TRUE,FALSE,46657.3947644583,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:24:38",29.35814,-93.71517,0.1,80,1,9.6,TRUE,FALSE,46650.8916113186,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:27:38",29.35823,-93.7152,0.1,80,1,9.6,TRUE,FALSE,46639.05369808,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:30:38",29.35829,-93.71523,0,80,1,9.6,TRUE,FALSE,46630.6960574107,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:33:38",29.35835,-93.71525,0.1,80,1,9.6,TRUE,FALSE,46622.8041479757,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:36:38",29.35844,-93.71529,0.1,80,1,9.6,TRUE,FALSE,46610.5005593071,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:39:38",29.35856,-93.71535,0.1,80,1,9.6,TRUE,FALSE,46593.7852615584,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:42:38",29.35862,-93.71541,0,80,1,9.6,TRUE,FALSE,46584.0303856706,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:45:38",29.35866,-93.7154,0,80,1,9.6,TRUE,FALSE,46579.8558362068,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:48:38",29.3587,-93.71539,0,80,1,9.6,TRUE,FALSE,46575.6814977689,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:51:38",29.35868,-93.71539,0,80,1,9.6,TRUE,FALSE,46578.0015484535,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:54:38",29.3587,-93.71536,0,80,1,9.6,TRUE,FALSE,46577.0791296806,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 01:57:38",29.35873,-93.71535,0,80,1,9.6,TRUE,FALSE,46574.0651592431,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:00:38",29.35877,-93.71533,0,80,1,9.6,TRUE,FALSE,46570.3574587639,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:03:38",29.35885,-93.71533,0,80,1,9.6,TRUE,FALSE,46561.0783913871,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:06:38",29.35894,-93.71531,0,80,1,9.6,TRUE,FALSE,46551.5724551904,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:09:38",29.35899,-93.71532,0,80,1,9.6,TRUE,FALSE,46545.3072759799,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:12:38",29.359,-93.71535,0,80,1,9.6,TRUE,FALSE,46542.7485754565,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:15:38",29.35902,-93.7154,0,80,1,9.6,TRUE,FALSE,46538.0977591335,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:18:38",29.35902,-93.71549,0,80,1,9.6,TRUE,FALSE,46533.9029027807,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:21:38",29.35901,-93.71546,0.1,80,1,9.6,TRUE,FALSE,46536.4609013775,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:24:38",29.35893,-93.71537,0.1,80,1,9.6,TRUE,FALSE,46549.9349131697,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:30:38",29.35875,-93.71532,0,80,1,9.6,TRUE,FALSE,46573.1433309324,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:33:38",29.35871,-93.71537,0,80,1,9.6,TRUE,FALSE,46575.4532373244,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:36:38",29.35869,-93.71539,0,80,1,9.6,TRUE,FALSE,46576.8415201023,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:39:38",29.3587,-93.71537,0,80,1,9.6,TRUE,FALSE,46576.6132304312,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:42:38",29.35872,-93.71537,0,80,1,9.6,TRUE,FALSE,46574.2932502386,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:45:38",29.35876,-93.71539,0,80,1,9.6,TRUE,FALSE,46568.7214902048,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:48:38",29.35883,-93.71541,0,80,1,9.6,TRUE,FALSE,46559.6698087959,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:51:38",29.35889,-93.71543,0,80,1,9.6,TRUE,FALSE,46551.7781336693,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 02:54:38",29.35892,-93.71542,0,80,1,9.6,TRUE,FALSE,46548.7643297795,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:00:38",29.35894,-93.71546,0,80,1,9.6,TRUE,FALSE,46544.5804457651,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:06:38",29.35892,-93.71544,0,80,1,9.6,TRUE,FALSE,46547.8323058956,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:12:38",29.35884,-93.71544,0,80,1,9.6,TRUE,FALSE,46557.1120574589,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:15:38",29.35883,-93.71541,0,80,1,9.6,TRUE,FALSE,46559.6698087959,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:18:38",29.35881,-93.71541,0,80,1,9.6,TRUE,FALSE,46561.9897493336,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:21:38",29.35881,-93.71539,0,80,1,9.6,TRUE,FALSE,46562.9216495162,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:24:38",29.35875,-93.71538,0,80,1,9.6,TRUE,FALSE,46570.3473897886,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:27:38",29.35875,-93.7154,0,80,1,9.6,TRUE,FALSE,46569.4155849828,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:30:38",29.35876,-93.71536,0,80,1,9.6,TRUE,FALSE,46570.1193309956,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:33:38",29.3587,-93.71535,0,80,1,9.6,TRUE,FALSE,46577.5450508749,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:36:38",29.35865,-93.71534,0,80,1,9.6,TRUE,FALSE,46583.8108758198,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:39:38",29.35863,-93.71533,0,80,1,9.6,TRUE,FALSE,46586.596754552,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:42:38",29.35862,-93.71533,0,80,1,9.6,TRUE,FALSE,46587.756749414,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:45:38",29.35857,-93.71534,0,80,1,9.6,TRUE,FALSE,46593.0909997277,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:48:38",29.35856,-93.71532,0,80,1,9.6,TRUE,FALSE,46595.1826695858,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:51:38",29.35858,-93.71531,0,80,1,9.6,TRUE,FALSE,46593.3285066054,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:54:38",29.35858,-93.71537,0,80,1,9.6,TRUE,FALSE,46590.5336172071,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 03:57:38",29.35856,-93.71539,0,80,1,9.6,TRUE,FALSE,46591.9223580177,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:00:38",29.35862,-93.71534,0,80,1,9.6,TRUE,FALSE,46587.2908771472,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:03:38",29.35862,-93.71536,0,80,1,9.6,TRUE,FALSE,46586.3591984385,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:06:38",29.35862,-93.71538,0,80,1,9.6,TRUE,FALSE,46585.4276074993,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:09:38",29.35865,-93.71533,0,80,1,9.6,TRUE,FALSE,46584.2767828888,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:12:38",29.35864,-93.71535,0,80,1,9.6,TRUE,FALSE,46584.5049967162,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:15:38",29.35863,-93.71534,0,80,1,9.6,TRUE,FALSE,46586.1308706851,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:18:38",29.35866,-93.71537,0,80,1,9.6,TRUE,FALSE,46581.2532630625,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:21:38",29.35867,-93.71537,0,80,1,9.6,TRUE,FALSE,46580.0932458752,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:24:38",29.35868,-93.71537,0,80,1,9.6,TRUE,FALSE,46578.933234707,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:27:38",29.35869,-93.71538,0,80,1,9.6,TRUE,FALSE,46577.3073638576,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:30:38",29.35873,-93.71539,0,80,1,9.6,TRUE,FALSE,46572.2014668917,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:36:38",29.35872,-93.71537,0,80,1,9.6,TRUE,FALSE,46574.2932502386,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:39:38",29.35872,-93.71535,0,80,1,9.6,TRUE,FALSE,46575.2251170978,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:45:38",29.3586,-93.71532,0,80,1,9.6,TRUE,FALSE,46590.5426282023,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:48:38",29.35857,-93.71531,0,80,1,9.6,TRUE,FALSE,46594.4885083623,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:51:38",29.35856,-93.71533,0,80,1,9.6,TRUE,FALSE,46594.7168449718,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:54:38",29.35857,-93.71536,0,80,1,9.6,TRUE,FALSE,46592.1594370009,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 04:57:38",29.35859,-93.71536,0,80,1,9.6,TRUE,FALSE,46589.8393235262,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:00:38",29.35864,-93.71537,0,80,1,9.6,TRUE,FALSE,46583.5733154936,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:03:38",29.35868,-93.71539,0,80,1,9.6,TRUE,FALSE,46578.0015484535,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:06:38",29.35873,-93.71537,0,80,1,9.6,TRUE,FALSE,46573.1332691747,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:09:38",29.35871,-93.71536,0,80,1,9.6,TRUE,FALSE,46575.9191481773,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:12:38",29.35871,-93.71537,0,80,1,9.6,TRUE,FALSE,46575.4532373244,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:15:38",29.35871,-93.7154,0,80,1,9.6,TRUE,FALSE,46574.0556364423,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:18:38",29.35876,-93.71539,0,80,1,9.6,TRUE,FALSE,46568.7214902048,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:21:38",29.35881,-93.71543,0,80,1,9.6,TRUE,FALSE,46561.0579369577,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:24:38",29.35883,-93.71542,0,80,1,9.6,TRUE,FALSE,46559.2038684166,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:27:38",29.3588,-93.71539,0,80,1,9.6,TRUE,FALSE,46564.0816056061,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:30:38",29.3588,-93.7154,0,80,1,9.6,TRUE,FALSE,46563.6156561466,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:36:38",29.35876,-93.71542,0,80,1,9.6,TRUE,FALSE,46567.3238469531,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:39:38",29.35876,-93.71541,0,80,1,9.6,TRUE,FALSE,46567.7897060868,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:42:38",29.35877,-93.71543,0,80,1,9.6,TRUE,FALSE,46565.697983164,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:45:38",29.35877,-93.71542,0,80,1,9.6,TRUE,FALSE,46566.1638319524,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:48:38",29.35877,-93.71544,0,80,1,9.6,TRUE,FALSE,46565.2321563273,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:51:38",29.35877,-93.71543,0,80,1,9.6,TRUE,FALSE,46565.697983164,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:54:38",29.35877,-93.71543,0,80,1,9.6,TRUE,FALSE,46565.697983164,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 05:57:38",29.35877,-93.71542,0,80,1,9.6,TRUE,FALSE,46566.1638319524,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:00:38",29.35876,-93.71544,0,80,1,9.6,TRUE,FALSE,46566.3921945369,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:03:38",29.3588,-93.71541,0,80,1,9.6,TRUE,FALSE,46563.1497286385,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:09:38",29.35881,-93.71543,0,80,1,9.6,TRUE,FALSE,46561.0579369577,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:12:38",29.35881,-93.71541,0,80,1,9.6,TRUE,FALSE,46561.9897493336,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:15:38",29.35884,-93.71543,0,80,1,9.6,TRUE,FALSE,46557.5779655404,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:18:38",29.35889,-93.71546,0,80,1,9.6,TRUE,FALSE,46550.3803011531,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:21:38",29.35894,-93.71543,0,80,1,9.6,TRUE,FALSE,46545.9784524581,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:24:38",29.35894,-93.71542,0,80,1,9.6,TRUE,FALSE,46546.4444986046,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:27:38",29.3589,-93.71548,0,80,1,9.6,TRUE,FALSE,46548.2885162447,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:30:38",29.35887,-93.71543,0,80,1,9.6,TRUE,FALSE,46554.0980483411,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:33:38",29.35886,-93.71542,0,80,1,9.6,TRUE,FALSE,46555.7239679699,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:36:38",29.35891,-93.71545,0,80,1,9.6,TRUE,FALSE,46548.5262863556,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:39:38",29.35897,-93.71544,0,80,1,9.6,TRUE,FALSE,46542.0326570416,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:42:38",29.35903,-93.71543,0,80,1,9.6,TRUE,FALSE,46535.5394061289,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:45:38",29.35909,-93.71548,0,80,1,9.6,TRUE,FALSE,46526.2495407602,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:48:38",29.35911,-93.71546,0,80,1,9.6,TRUE,FALSE,46524.8620648792,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:51:38",29.35913,-93.71546,0,80,1,9.6,TRUE,FALSE,46522.5423699864,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 06:57:38",29.35914,-93.71548,0,80,1,9.6,TRUE,FALSE,46520.4501722257,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:00:38",29.35908,-93.71545,0,80,1,9.6,TRUE,FALSE,46528.8077953839,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:03:38",29.35904,-93.71544,0,80,1,9.6,TRUE,FALSE,46533.9134019019,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:06:38",29.35903,-93.71549,0,80,1,9.6,TRUE,FALSE,46532.7429631671,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:09:38",29.35904,-93.71545,0,80,1,9.6,TRUE,FALSE,46533.4472835143,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:12:38",29.35908,-93.71545,0,80,1,9.6,TRUE,FALSE,46528.8077953839,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:15:38",29.35914,-93.71545,0,80,1,9.6,TRUE,FALSE,46521.8487442243,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:18:38",29.35913,-93.71546,0,80,1,9.6,TRUE,FALSE,46522.5423699864,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:21:38",29.35912,-93.71545,0,80,1,9.6,TRUE,FALSE,46524.1684038015,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:24:38",29.35912,-93.71546,0,80,1,9.6,TRUE,FALSE,46523.7022144152,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:27:38",29.35916,-93.71548,0,80,1,9.6,TRUE,FALSE,46518.1304670563,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:30:38",29.35912,-93.71545,0,80,1,9.6,TRUE,FALSE,46524.1684038015,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:33:38",29.35911,-93.71545,0,80,1,9.6,TRUE,FALSE,46525.3282426437,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:36:38",29.35908,-93.71547,0,80,1,9.6,TRUE,FALSE,46527.8755315425,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:39:38",29.35907,-93.71546,0,80,1,9.6,TRUE,FALSE,46529.5015270842,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:42:38",29.35907,-93.7155,0,80,1,9.6,TRUE,FALSE,46527.6372215917,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:45:38",29.3591,-93.71553,0,80,1,9.6,TRUE,FALSE,46522.7593734065,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:48:38",29.35908,-93.71552,0,80,1,9.6,TRUE,FALSE,46525.5452563232,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:51:38",29.35909,-93.71551,0,80,1,9.6,TRUE,FALSE,46524.8513407704,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:54:38",29.35915,-93.71549,0,80,1,9.6,TRUE,FALSE,46518.8241582669,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 07:57:38",29.35919,-93.71549,0,80,1,9.6,TRUE,FALSE,46514.184749724,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 08:00:38",29.35923,-93.7155,0,80,1,9.6,TRUE,FALSE,46509.0792083923,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 08:03:38",29.35931,-93.71549,0,80,1,9.6,TRUE,FALSE,46500.2671037855,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
241770000,"2023-05-25 08:06:38",29.35934,-93.7155,0,80,1,9.6,TRUE,FALSE,46496.321470924,FALSE,9.6,16.3,167.979722222222,16.3,6.7,TRUE,TRUE
